
cyc 56

Using Rep: 2
Dis: 0.2984221830657569

cyc 57

Using Rep: 3
Dis: 0.292064609673765

cyc 58

Using Rep: 5
Dis: 0.28991899377837427

cyc 59

Using Rep: 2
Dis: 0.2891425546206762

cyc 60

Using Rep: 1
Dis: 0.28499226802010563

cyc 61

Using Rep: 1
Dis: 0.2835739290108122

cyc 62

Using Rep: 2
Dis: 0.2863524505562506

cyc 63

Using Rep: 2
Dis: 0.2866748312919954

cyc 64

Using Rep: 1
Dis: 0.2881650918444347

cyc 65

Using Rep: 5
Dis: 0.28736149562985525

cyc 66

Using Rep: 5
Dis: 0.28438687918252253

cyc 67

Using Rep: 3
Dis: 0.28004423433458975

cyc 68

Using Rep: 2
Dis: 0.28083705015630056

cyc 69

Using Rep: 2
Dis: 0.2808925406841035

cyc 70

Using Rep: 5
Dis: 0.27915167592093254

cyc 71

Using Rep: 3
Dis: 0.2761709962008189

cyc 72

Using Rep: 1
Dis: 0.27959863993169476

cyc 73

Using Rep: 2
Dis: 0.28422651375802394

cyc 74

Using Rep: 2
Dis: 0.28293367324604374

cyc 75

Using Rep: 3
Dis: 0.28544150689149556

cyc 76

Using Rep: 5
Dis: 0.2868038989341171

cyc 77

Using Rep: 5
Dis: 0.2864169603798713

cyc 78

Using Rep: 2
Dis: 0.28505341535163176

cyc 79

Using Rep: 5
Dis: 0.2773230010253787

cyc 80

Using Rep: 3
Dis: 0.2763006551842114

cyc 81

Using Rep: 5
Dis: 0.27891563909055633

cyc 82

Using Rep: 4
Dis: 0.28014176299096877

cyc 83

Using Rep: 2
Dis: 0.2720965602688681

cyc 84

Using Rep: 5
Dis: 0.27294802786895894

cyc 85

Using Rep: 3
Dis: 0.2696485166312053

cyc 86

Using Rep: 3
Dis: 0.26615641644834437

cyc 87

Using Rep: 4
Dis: 0.26575221979499114

cyc 88

Using Rep: 4
Dis: 0.26439801649893213

cyc 89

Using Rep: 5
Dis: 0.2626735553747466

cyc 90

Using Rep: 1
Dis: 0.264266598801669

cyc 91

Using Rep: 4
Dis: 0.26650768948948234

cyc 92

Using Rep: 5
Dis: 0.26832753316079316

cyc 93

Using Rep: 2
Dis: 0.2671200699590303

cyc 94

Using Rep: 1
Dis: 0.26294666243776477

cyc 95

Using Rep: 3
Dis: 0.26407835298036975

cyc 96

Using Rep: 2
Dis: 0.2647211881424431

cyc 97

Using Rep: 2
Dis: 0.26162385662692145

cyc 98

Using Rep: 2
Dis: 0.2624271518283156

cyc 99

Using Rep: 3
Dis: 0.2621172591417109

cyc 100

Using Rep: 5
Dis: 0.26464991745201133

cyc 101

Using Rep: 3
Dis: 0.2668683256288973

cyc 102

Using Rep: 1
Dis: 0.26503727428416646

cyc 103

Using Rep: 2
Dis: 0.2640306751732787

cyc 104

Using Rep: 5
Dis: 0.2677338208754182

cyc 105

Using Rep: 5
Dis: 0.2677016944810479

cyc 106

Using Rep: 2
Dis: 0.27003999915058163

cyc 107

Using Rep: 3
Dis: 0.26661822923335954

cyc 108

Using Rep: 2
Dis: 0.26567079297855617

cyc 109

Using Rep: 3
Dis: 0.265757780097859

cyc 110

Using Rep: 4
Dis: 0.26115880092646593

cyc 111

Using Rep: 5
Dis: 0.2600893012246188

cyc 112

Using Rep: 2
Dis: 0.2566349534282836

cyc 113

Using Rep: 2
Dis: 0.25524845891819414

cyc 114

Using Rep: 3
Dis: 0.25714031922186553

cyc 115

Using Rep: 2
Dis: 0.257952739727051

cyc 116

Using Rep: 4
Dis: 0.2505611270775512

cyc 117

Using Rep: 2
Dis: 0.24861083207918955

cyc 118

Using Rep: 5
Dis: 0.24674027279058666

cyc 119

Using Rep: 4
Dis: 0.248766208100956

cyc 120

Using Rep: 5
Dis: 0.24581971158386157

cyc 121

Using Rep: 5
Dis: 0.24621031195590187

cyc 122

Using Rep: 3
Dis: 0.24449883422819063

cyc 123

Using Rep: 4
Dis: 0.24352489030866428

cyc 124

Using Rep: 5
Dis: 0.24475889749856003

cyc 125

Using Rep: 3
Dis: 0.24631212283156884

cyc 126

Using Rep: 2
Dis: 0.24273434943634806

cyc 127

Using Rep: 3
Dis: 0.24082816590712725

cyc 128

Using Rep: 2
Dis: 0.24234375688975188

cyc 129

Using Rep: 5
Dis: 0.24239586380866623

cyc 130

Using Rep: 1
Dis: 0.24583357993417582

cyc 131

Using Rep: 4
Dis: 0.24731055635543997

cyc 132

Using Rep: 1
Dis: 0.24034552179454413

cyc 133

Using Rep: 1
Dis: 0.24427244375019597

cyc 134

Using Rep: 1
Dis: 0.2394954313001006

cyc 135

Using Rep: 2
Dis: 0.240740589876988

cyc 136

Using Rep: 4
Dis: 0.24295029661158843

cyc 137

Using Rep: 3
Dis: 0.24364254880782854

cyc 138

Using Rep: 2
Dis: 0.24912967167302216

cyc 139

Using Rep: 5
Dis: 0.25251377820341947

cyc 140

Using Rep: 4
Dis: 0.25146541768678543

cyc 141

Using Rep: 2
Dis: 0.25090578412897013

cyc 142

Using Rep: 2
Dis: 0.25417431853953776

cyc 143

Using Rep: 2
Dis: 0.25552576577169395

cyc 144

Using Rep: 4
Dis: 0.25367691449191104

cyc 145

Using Rep: 2
Dis: 0.24924997749152522

cyc 146

Using Rep: 2
Dis: 0.2500632190884044

cyc 147

Using Rep: 1
Dis: 0.24891307610670688

cyc 148

Using Rep: 1
Dis: 0.2443555492348835

cyc 149

Using Rep: 3
Dis: 0.2386293564907139

cyc 150

Using Rep: 2
Dis: 0.2422422434614263

cyc 151

Using Rep: 2
Dis: 0.24900972061022714

cyc 152

Using Rep: 4
Dis: 0.2500969897306127

cyc 153

Using Rep: 2
Dis: 0.24949600521651955

cyc 154

Using Rep: 1
Dis: 0.24673077938199303

cyc 155

Using Rep: 1
Dis: 0.24782810552631132

cyc 156

Using Rep: 1
Dis: 0.25260219411960344

cyc 157

Using Rep: 4
Dis: 0.25429215916860876

cyc 158

Using Rep: 1
Dis: 0.256544012652751

cyc 159

Using Rep: 3
Dis: 0.25969132229891934

cyc 160

Using Rep: 5
Dis: 0.2569516095912278

cyc 161

Using Rep: 4
Dis: 0.2551365978345567

cyc 162

Using Rep: 3
Dis: 0.2592778306465195

cyc 163

Using Rep: 5
Dis: 0.2578796738174866

cyc 164

Using Rep: 2
Dis: 0.2524533475513885

cyc 165

Using Rep: 3
Dis: 0.25260831005583945

cyc 166

Using Rep: 2
Dis: 0.24694499784342108

cyc 167

Using Rep: 1
Dis: 0.24817553369855358

cyc 168

Using Rep: 3
Dis: 0.24905601365765848

cyc 169

Using Rep: 4
Dis: 0.24916113439232496

cyc 170

Using Rep: 5
Dis: 0.25128029868536966

cyc 171

Using Rep: 5
Dis: 0.2523828061610082

cyc 172

Using Rep: 1
Dis: 0.25517027110220286

cyc 173

Using Rep: 4
Dis: 0.24895853817669863

cyc 174

Using Rep: 3
Dis: 0.2500684660518589

cyc 175

Using Rep: 3
Dis: 0.25053681071949424

cyc 176

Using Rep: 3
Dis: 0.24810593227407143

cyc 177

Using Rep: 1
Dis: 0.2508060375009396

cyc 178

Using Rep: 3
Dis: 0.25063154918002795

cyc 179

Using Rep: 3
Dis: 0.2535390674474186

cyc 180

Using Rep: 4
Dis: 0.25018519614245843

cyc 181

Using Rep: 2
Dis: 0.2528881306456344

cyc 182

Using Rep: 3
Dis: 0.25253115719663877

cyc 183

Using Rep: 5
Dis: 0.25083138718000547

cyc 184

Using Rep: 1
Dis: 0.2460057192135982

cyc 185

Using Rep: 1
Dis: 0.24721209838170657

cyc 186

Using Rep: 3
Dis: 0.2445037939082106

cyc 187

Using Rep: 4
Dis: 0.2494997689196072

cyc 188

Using Rep: 5
Dis: 0.2506458996867896

cyc 189

Using Rep: 3
Dis: 0.24775355983430447

cyc 190

Using Rep: 3
Dis: 0.24121645702485003

cyc 191

Using Rep: 5
Dis: 0.23648434121238424

cyc 192

Using Rep: 1
Dis: 0.23563755269768605

cyc 193

Using Rep: 4
Dis: 0.23220163589049184

cyc 194

Using Rep: 5
Dis: 0.2325165524437132

cyc 195

Using Rep: 3
Dis: 0.22695266890066476

cyc 196

Using Rep: 1
Dis: 0.22323432821647946

cyc 197

Using Rep: 1
Dis: 0.22252990417898502

cyc 198

Using Rep: 4
Dis: 0.22283696760090477

cyc 199

Using Rep: 5
Dis: 0.22264603808676245

cyc 200

Using Rep: 3
Dis: 0.2226187616929279

cyc 201

Using Rep: 5
Dis: 0.22310746174093085

cyc 202

Using Rep: 5
Dis: 0.22909479250477935

cyc 203

Using Rep: 5
Dis: 0.2282137785039216

cyc 204

Using Rep: 3
Dis: 0.22571085297933505

cyc 205

Using Rep: 1
Dis: 0.22573329531451541

cyc 206

Using Rep: 2
Dis: 0.22751098458060126

cyc 207

Using Rep: 3
Dis: 0.22487418236922965

cyc 208

Using Rep: 4
Dis: 0.22942303134710867

cyc 209

Using Rep: 5
Dis: 0.22354055250728497

cyc 210

Using Rep: 1
Dis: 0.22658931701634616

cyc 211

Using Rep: 2
Dis: 0.22321889064956324

cyc 212

Using Rep: 2
Dis: 0.22755181657413787

cyc 213

Using Rep: 5
Dis: 0.22916022308881467

cyc 214

Using Rep: 1
Dis: 0.2317793925024624

cyc 215

Using Rep: 1
Dis: 0.23578588288783406

cyc 216

Using Rep: 1
Dis: 0.23742173743555792

cyc 217

Using Rep: 4
Dis: 0.23818437504979265

cyc 218

Using Rep: 1
Dis: 0.23116310534373338

cyc 219

Using Rep: 5
Dis: 0.22648332476169064

cyc 220

Using Rep: 2
Dis: 0.22687754878984615

cyc 221

Using Rep: 4
Dis: 0.23157863048379834

cyc 222

Using Rep: 1
Dis: 0.23372168244257527

cyc 223

Using Rep: 2
Dis: 0.23149838533036826

cyc 224

Using Rep: 1
Dis: 0.2266365223531818

cyc 225

Using Rep: 3
Dis: 0.22302627458779434

cyc 226

Using Rep: 4
Dis: 0.2175828074650223

cyc 227

Using Rep: 5
Dis: 0.216191544027684

cyc 228

Using Rep: 3
Dis: 0.21077194859848505

cyc 229

Using Rep: 5
Dis: 0.21309648610698453

cyc 230

Using Rep: 3
Dis: 0.21513761515510196

cyc 231

Using Rep: 3
Dis: 0.2127435699640609

cyc 232

Using Rep: 1
Dis: 0.2057829779559896

cyc 233

Using Rep: 5
Dis: 0.20870584770151218

cyc 234

Using Rep: 2
Dis: 0.20560328737534894

cyc 235

Using Rep: 4
Dis: 0.20707705455701123

cyc 236

Using Rep: 3
Dis: 0.20782856518958048

cyc 237

Using Rep: 1
Dis: 0.21012873309558983

cyc 238

Using Rep: 2
Dis: 0.21272696200459337

cyc 239

Using Rep: 2
Dis: 0.21219356225343908

cyc 240

Using Rep: 1
Dis: 0.21260441431629784

cyc 241

Using Rep: 5
Dis: 0.20994058129927448

cyc 242

Using Rep: 3
Dis: 0.20645082470586446

cyc 243

Using Rep: 3
Dis: 0.207018988540617

cyc 244

Using Rep: 1
Dis: 0.20558885807177618

cyc 245

Using Rep: 3
Dis: 0.20696420293682694

cyc 246

Using Rep: 1
Dis: 0.2025600160031248

cyc 247

Using Rep: 5
Dis: 0.20324691473389267

cyc 248

Using Rep: 5
Dis: 0.200192278247362

cyc 249

Using Rep: 1
Dis: 0.2001635513823876

cyc 250

Using Rep: 5
Dis: 0.1991398613446288

cyc 251

Using Rep: 5
Dis: 0.19857658920789228

cyc 252

Using Rep: 2
Dis: 0.19980169078876378

cyc 253

Using Rep: 3
Dis: 0.20325217911820415

cyc 254

Using Rep: 4
Dis: 0.19694907332074008

cyc 255

Using Rep: 5
Dis: 0.1952559312952772

cyc 256

Using Rep: 3
Dis: 0.1949306231063389

cyc 257

Using Rep: 1
Dis: 0.19509157789218873

cyc 258

Using Rep: 3
Dis: 0.19591092650770892

cyc 259

Using Rep: 4
Dis: 0.19759494642284134

cyc 260

Using Rep: 4
Dis: 0.19540612855765352

cyc 261

Using Rep: 1
Dis: 0.19909050656018495

cyc 262

Using Rep: 1
Dis: 0.19450682353685098

cyc 263

Using Rep: 5
Dis: 0.19361524378693223

cyc 264

Using Rep: 2
Dis: 0.192674700648243

cyc 265

Using Rep: 3
Dis: 0.1918887071833495

cyc 266

Using Rep: 2
Dis: 0.19280688985524164

cyc 267

Using Rep: 2
Dis: 0.19280315575362816

cyc 268

Using Rep: 4
Dis: 0.18964871783765672

cyc 269

Using Rep: 5
Dis: 0.19095215344291677

cyc 270

Using Rep: 4
Dis: 0.18790464759197184

cyc 271

Using Rep: 3
Dis: 0.1841807412576373

cyc 272

Using Rep: 4
Dis: 0.1860269451262249

cyc 273

Using Rep: 5
Dis: 0.18567466143760647

cyc 274

Using Rep: 4
Dis: 0.1900761525768949

cyc 275

Using Rep: 5
Dis: 0.18968384245539543

cyc 276

Using Rep: 4
Dis: 0.18840697049254246

cyc 277

Using Rep: 4
Dis: 0.18983450420832348

cyc 278

Using Rep: 3
Dis: 0.1836083308507876

cyc 279

Using Rep: 1
Dis: 0.18269438910907057

cyc 280

Using Rep: 1
Dis: 0.17464470202611895

cyc 281

Using Rep: 3
Dis: 0.17173229732350354

cyc 282

Using Rep: 3
Dis: 0.1690286958234511

cyc 283

Using Rep: 4
Dis: 0.16317355710250223

cyc 284

Using Rep: 4
Dis: 0.16301938646078432

cyc 285

Using Rep: 4
Dis: 0.16033881929774538

cyc 286

Using Rep: 4
Dis: 0.16552847427029793

cyc 287

Using Rep: 1
Dis: 0.16750688487096574

cyc 288

Using Rep: 5
Dis: 0.16259628649102661

cyc 289

Using Rep: 3
Dis: 0.16161933995545222

cyc 290

Using Rep: 2
Dis: 0.15784392539604805

cyc 291

Using Rep: 2
Dis: 0.15558119737982556

cyc 292

Using Rep: 3
Dis: 0.1496488837580148

cyc 293

Using Rep: 1
Dis: 0.1457015891022211

cyc 294

Using Rep: 4
Dis: 0.14499868056566945

cyc 295

Using Rep: 4
Dis: 0.14662172041148752

cyc 296

Using Rep: 3
Dis: 0.143261318302945

cyc 297

Using Rep: 4
Dis: 0.14501067589889838

cyc 298

Using Rep: 2
Dis: 0.14527830168584707

cyc 299

Using Rep: 5
Dis: 0.14846245496483576

cyc 300

Using Rep: 1
Dis: 0.14713655032900833

cyc 301

Using Rep: 4
Dis: 0.14796990849486333

cyc 302

Using Rep: 1
Dis: 0.14763407124275635

cyc 303

Using Rep: 2
Dis: 0.14539371074579113

cyc 304

Using Rep: 1
Dis: 0.14402656455937388

cyc 305

Using Rep: 1
Dis: 0.14412006281313572

cyc 306

Using Rep: 5
Dis: 0.14074445266733823

cyc 307

Using Rep: 2
Dis: 0.13953228680541338

cyc 308

Using Rep: 1
Dis: 0.14059522121774007

cyc 309

Using Rep: 3
Dis: 0.13913560907158484

cyc 310

Using Rep: 2
Dis: 0.13145298352415186

cyc 311

Using Rep: 1
Dis: 0.12612284221835224

cyc 312

Using Rep: 4
Dis: 0.12791302333906301

cyc 313

Using Rep: 1
Dis: 0.1267017486640977

cyc 314

Using Rep: 3
Dis: 0.1300547895967475

cyc 315

Using Rep: 2
Dis: 0.13093362896074115

cyc 316

Using Rep: 1
Dis: 0.12758073167299414

cyc 317

Using Rep: 1
Dis: 0.12573522810557766

cyc 318

Using Rep: 2
Dis: 0.12796003030994382

cyc 319

Using Rep: 1
Dis: 0.12918424858158853

cyc 320

Using Rep: 3
Dis: 0.12832828171421432

cyc 321

Using Rep: 2
Dis: 0.12871076151490393

cyc 322

Using Rep: 4
Dis: 0.13176784278106607

cyc 323

Using Rep: 4
Dis: 0.13002645123095172

cyc 324

Using Rep: 2
Dis: 0.13390074027987905

cyc 325

Using Rep: 4
Dis: 0.13078417340706072

cyc 326

Using Rep: 1
Dis: 0.127935324113053

cyc 327

Using Rep: 4
Dis: 0.12540368663729282

cyc 328

Using Rep: 2
Dis: 0.12802742167271625

cyc 329

Using Rep: 1
Dis: 0.1257204362172559

cyc 330

Using Rep: 4
Dis: 0.12494668828646592

cyc 331

Using Rep: 1
Dis: 0.12546109840420594

cyc 332

Using Rep: 3
Dis: 0.12019581687487065

cyc 333

Using Rep: 1
Dis: 0.12059558681370285

cyc 334

Using Rep: 3
Dis: 0.11482335394368424

cyc 335

Using Rep: 1
Dis: 0.11141858409247499

cyc 336

Using Rep: 5
Dis: 0.11001853374230039

cyc 337

Using Rep: 2
Dis: 0.11279225243704359

cyc 338

Using Rep: 5
Dis: 0.11183958578215451

cyc 339

Using Rep: 1
Dis: 0.10719958830314937

cyc 340

Using Rep: 5
Dis: 0.10526909382307088

cyc 341

Using Rep: 2
Dis: 0.1061323812682911

cyc 342

Using Rep: 1
Dis: 0.1041311025460996

cyc 343

Using Rep: 4
Dis: 0.10413607754159733

cyc 344

Using Rep: 1
Dis: 0.10559931587776171

cyc 345

Using Rep: 5
Dis: 0.1005821515889019

cyc 346

Using Rep: 4
Dis: 0.1017975390162623

cyc 347

Using Rep: 3
Dis: 0.09785358208463046

cyc 348

Using Rep: 2
Dis: 0.09687277088482922

cyc 349

Using Rep: 2
Dis: 0.0965221138361786

cyc 350

Using Rep: 2
Dis: 0.09872334113597885

cyc 351

Using Rep: 1
Dis: 0.09862603632668332

cyc 352

Using Rep: 2
Dis: 0.09980203643977827

cyc 353

Using Rep: 3
Dis: 0.09647017176193946

cyc 354

Using Rep: 4
Dis: 0.09685507122672984

cyc 355

Using Rep: 3
Dis: 0.09710880814782281

cyc 356

Using Rep: 3
Dis: 0.09553021082439836

cyc 357

Using Rep: 2
Dis: 0.09535677163053978

cyc 358

Using Rep: 3
Dis: 0.08940168375018398

cyc 359

Using Rep: 4
Dis: 0.08553381877661301

cyc 360

Using Rep: 5
Dis: 0.07810834737444092

cyc 361

Using Rep: 5
Dis: 0.07692191181227309

cyc 362

Using Rep: 1
Dis: 0.07878315087116602

cyc 363

Using Rep: 2
Dis: 0.07879384057866051

cyc 364

Using Rep: 2
Dis: 0.07348874402937208

cyc 365

Using Rep: 5
Dis: 0.07051941516069936

cyc 366

Using Rep: 1
Dis: 0.06904267070150981

cyc 367

Using Rep: 4
Dis: 0.07276891564954872

cyc 368

Using Rep: 2
Dis: 0.07222714643920931

cyc 369

Using Rep: 4
Dis: 0.07422268436348024

cyc 370

Using Rep: 2
Dis: 0.07403437093614688

cyc 371

Using Rep: 2
Dis: 0.07423445821416085

cyc 372

Using Rep: 2
Dis: 0.07599624824658696

cyc 373

Using Rep: 2
Dis: 0.07793838191978023

cyc 374

Using Rep: 4
Dis: 0.07641683997768993

cyc 375

Using Rep: 5
Dis: 0.0749082237548208

cyc 376

Using Rep: 1
Dis: 0.07367471902035716

cyc 377

Using Rep: 2
Dis: 0.07339525626422702

cyc 378

Using Rep: 2
Dis: 0.06795516632851277

cyc 379

Using Rep: 3
Dis: 0.06842101764017924

cyc 380

Using Rep: 5
Dis: 0.06942953852369324

cyc 381

Using Rep: 1
Dis: 0.07226664201442959

cyc 382

Using Rep: 3
Dis: 0.07225230982730434

cyc 383

Using Rep: 1
Dis: 0.0780994481744022

cyc 384

Using Rep: 5
Dis: 0.07968572110724692

cyc 385

Using Rep: 2
Dis: 0.07787311115427481

cyc 386

Using Rep: 5
Dis: 0.07459264568768319

cyc 387

Using Rep: 5
Dis: 0.07594608490830924

cyc 388

Using Rep: 2
Dis: 0.07282940236809313

cyc 389

Using Rep: 4
Dis: 0.06447019899624787

cyc 390

Using Rep: 4
Dis: 0.06049048397296424

cyc 391

Using Rep: 3
Dis: 0.06024068301767374

cyc 392

Using Rep: 5
Dis: 0.06280382025676483

cyc 393

Using Rep: 1
Dis: 0.06278883439776446

cyc 394

Using Rep: 2
Dis: 0.06103591950113262

cyc 395

Using Rep: 3
Dis: 0.05853760659865442

cyc 396

Using Rep: 3
Dis: 0.059159798080456016

cyc 397

Using Rep: 2
Dis: 0.05812602939079288

cyc 398

Using Rep: 1
Dis: 0.0613563196238313

cyc 399

Using Rep: 1
Dis: 0.06467866973028642

cyc 400

Using Rep: 3
Dis: 0.0615829254927644
